0 	 -0.000428894
0.01 	 -0.000546355
0.02 	 -0.000161178
0.03 	 4.30693e-05
0.04 	 -2.11698e-05
0.05 	 1.29819e-05
0.06 	 -8.66977e-06
0.07 	 6.53105e-06
0.08 	 -4.65975e-06
0.09 	 4.10979e-06
0.1 	 -2.75739e-06
0.11 	 3.01192e-06
0.12 	 -1.61925e-06
0.13 	 2.502e-06
0.14 	 -8.1186e-07
0.15 	 2.30698e-06
0.16 	 -1.60604e-07
0.17 	 2.30403e-06
0.18 	 4.13466e-07
0.19 	 2.42509e-06
0.2 	 9.42481e-07
0.21 	 2.62424e-06
0.22 	 1.4397e-06
0.23 	 2.87457e-06
0.24 	 1.91647e-06
0.25 	 3.16308e-06
0.26 	 2.37965e-06
0.27 	 3.47363e-06
0.28 	 2.81868e-06
0.29 	 3.77824e-06
0.3 	 3.21341e-06
0.31 	 4.04954e-06
0.32 	 3.54009e-06
0.33 	 4.25185e-06
0.34 	 3.76737e-06
0.35 	 4.37068e-06
0.36 	 3.92973e-06
0.37 	 4.48871e-06
0.38 	 4.13744e-06
0.39 	 4.70174e-06
0.4 	 4.46256e-06
0.41 	 5.07246e-06
0.42 	 4.97521e-06
0.43 	 5.65277e-06
0.44 	 5.66836e-06
0.45 	 6.35761e-06
0.46 	 6.40748e-06
0.47 	 7.04305e-06
0.48 	 7.06036e-06
0.49 	 7.57825e-06
0.5 	 7.48654e-06
0.51 	 7.82875e-06
0.52 	 7.61051e-06
0.53 	 7.82799e-06
0.54 	 7.57081e-06
0.55 	 7.74558e-06
0.56 	 7.47975e-06
0.57 	 7.59961e-06
0.58 	 7.29393e-06
0.59 	 7.34479e-06
0.6 	 7.00685e-06
0.61 	 7.01211e-06
0.62 	 6.64968e-06
0.63 	 6.5871e-06
0.64 	 6.15759e-06
0.65 	 6.01383e-06
0.66 	 5.56326e-06
0.67 	 5.43295e-06
0.68 	 5.05333e-06
0.69 	 4.99536e-06
0.7 	 4.70543e-06
0.71 	 4.70232e-06
0.72 	 4.43618e-06
0.73 	 4.37833e-06
0.74 	 4.0178e-06
0.75 	 3.84154e-06
0.76 	 3.41769e-06
0.77 	 3.23754e-06
0.78 	 2.87546e-06
0.79 	 2.75282e-06
0.8 	 2.44178e-06
0.81 	 2.37202e-06
0.82 	 2.18674e-06
0.83 	 2.30317e-06
0.84 	 2.32477e-06
0.85 	 2.56575e-06
0.86 	 2.58966e-06
0.87 	 2.67857e-06
0.88 	 2.41881e-06
0.89 	 2.08194e-06
0.9 	 1.27507e-06
0.91 	 2.76346e-07
0.92 	 -1.25078e-06
0.93 	 -2.9978e-06
0.94 	 -5.26179e-06
0.95 	 -7.73484e-06
0.96 	 -1.06773e-05
0.97 	 -1.37476e-05
0.98 	 -1.71517e-05
0.99 	 -2.05564e-05
1 	 -2.41994e-05
1.01 	 -2.78183e-05
1.02 	 -3.16868e-05
1.03 	 -3.55732e-05
1.04 	 -3.97337e-05
1.05 	 -4.39101e-05
1.06 	 -4.83005e-05
1.07 	 -5.2625e-05
1.08 	 -5.70685e-05
1.09 	 -6.1356e-05
1.1 	 -6.56431e-05
1.11 	 -6.96492e-05
1.12 	 -7.35466e-05
1.13 	 -7.71046e-05
1.14 	 -8.05006e-05
1.15 	 -8.35004e-05
1.16 	 -8.63071e-05
1.17 	 -8.88067e-05
1.18 	 -9.13327e-05
1.19 	 -9.38441e-05
1.2 	 -9.66389e-05
1.21 	 -9.96131e-05
1.22 	 -0.000103004
1.23 	 -0.000106673
1.24 	 -0.000110793
1.25 	 -0.000115143
1.26 	 -0.000119786
1.27 	 -0.000124413
1.28 	 -0.000129014
1.29 	 -0.000133254
1.3 	 -0.000137147
1.31 	 -0.00014045
1.32 	 -0.000143311
1.33 	 -0.000145651
1.34 	 -0.000147744
1.35 	 -0.000149585
1.36 	 -0.000151454
1.37 	 -0.000153313
1.38 	 -0.000155382
1.39 	 -0.000157574
1.4 	 -0.000160052
1.41 	 -0.000162664
1.42 	 -0.000165476
1.43 	 -0.00016827
1.44 	 -0.000171112
1.45 	 -0.000173869
1.46 	 -0.000176703
1.47 	 -0.000179539
1.48 	 -0.000182518
1.49 	 -0.000185523
1.5 	 -0.000188686
1.51 	 -0.000191962
1.52 	 -0.000195599
1.53 	 -0.000199616
1.54 	 -0.000204172
1.55 	 -0.000209081
1.56 	 -0.000214294
1.57 	 -0.000219564
1.58 	 -0.000224944
1.59 	 -0.000230353
1.6 	 -0.000235929
1.61 	 -0.000241558
1.62 	 -0.000247283
1.63 	 -0.000252941
1.64 	 -0.000258603
1.65 	 -0.000264173
1.66 	 -0.00026976
1.67 	 -0.000275268
1.68 	 -0.000280783
1.69 	 -0.000286195
1.7 	 -0.00029158
1.71 	 -0.000296843
1.72 	 -0.000302086
1.73 	 -0.000307236
1.74 	 -0.000312381
1.75 	 -0.000317425
1.76 	 -0.000322455
1.77 	 -0.000327396
1.78 	 -0.000332317
1.79 	 -0.000337063
1.8 	 -0.00034161
1.81 	 -0.000345801
1.82 	 -0.000349723
1.83 	 -0.000353379
1.84 	 -0.000356959
1.85 	 -0.000360511
1.86 	 -0.000364228
1.87 	 -0.0003681
1.88 	 -0.000372173
1.89 	 -0.000376249
1.9 	 -0.000380259
1.91 	 -0.000384016
1.92 	 -0.000387499
1.93 	 -0.000390548
1.94 	 -0.000393158
1.95 	 -0.000395234
1.96 	 -0.000396898
1.97 	 -0.000398185
1.98 	 -0.000399297
1.99 	 -0.000400305
2 	 -0.000401386
2.01 	 -0.000402518
2.02 	 -0.000403725
2.03 	 -0.000404877
2.04 	 -0.000406007
2.05 	 -0.000407074
2.06 	 -0.000408165
2.07 	 -0.00040922
2.08 	 -0.000410318
2.09 	 -0.000411472
2.1 	 -0.000412838
2.11 	 -0.00041439
2.12 	 -0.000416133
2.13 	 -0.000417937
2.14 	 -0.000419865
2.15 	 -0.00042193
2.16 	 -0.000424223
2.17 	 -0.000426607
2.18 	 -0.000428985
2.19 	 -0.00043118
2.2 	 -0.000433183
2.21 	 -0.000434875
2.22 	 -0.000436214
2.23 	 -0.000437088
2.24 	 -0.000437603
2.25 	 -0.000437842
