0.0 	 0.0 
0.01 	 0.0 
0.02 	 0.0 
0.03 	 0.0 
0.04 	 0.0 
0.05 	 0.0 
0.06 	 0.0 
0.07 	 0.0 
0.08 	 0.0 
0.09 	 0.0 
0.1 	 0.0 
0.11 	 0.0 
0.12 	 0.0 
0.13 	 0.0 
0.14 	 0.0 
0.15 	 0.0 
0.16 	 0.0 
0.17 	 0.0 
0.18 	 0.0 
0.19 	 0.0 
0.2 	 0.0 
0.21 	 0.0 
0.22 	 0.0 
0.23 	 0.0 
0.24 	 0.0 
0.25 	 0.0 
0.26 	 0.0 
0.27 	 0.0 
0.28 	 0.0 
0.29 	 0.0 
0.3 	 0.0 
0.31 	 0.0 
0.32 	 0.0 
0.33 	 0.0 
0.34 	 0.0 
0.35 	 0.0 
0.36 	 0.0 
0.37 	 0.0 
0.38 	 0.0 
0.39 	 0.0 
0.4 	 0.0 
0.41 	 0.0 
0.42 	 0.0 
0.43 	 0.0 
0.44 	 0.0 
0.45 	 0.0 
0.46 	 0.0 
0.47 	 0.0 
0.48 	 0.0 
0.49 	 0.0 
0.5 	 -9.81e-05 
0.51 	 -0.0003924 
0.52 	 -0.0012753 
0.53 	 -0.0026487 
0.54 	 -0.0040221 
0.55 	 -0.0051012 
0.56 	 -0.0053955 
0.57 	 -0.0045126 
0.58 	 -0.001962 
0.59 	 0.0035316 
0.6 	 0.012753 
0.61 	 0.0248193 
0.62 	 0.0377685 
0.63 	 0.0485595 
0.64 	 0.054936 
0.65 	 0.0567018 
0.66 	 0.054936 
0.67 	 0.0515025 
0.68 	 0.0474804 
0.69 	 0.0429678 
0.7 	 0.0374742 
0.71 	 0.0310977 
0.72 	 0.0251136 
0.73 	 0.0210915 
0.74 	 0.0199143 
0.75 	 0.0214839 
0.76 	 0.0241326 
0.77 	 0.0257022 
0.78 	 0.0236421 
0.79 	 0.0163827 
0.8 	 0.0030411 
0.81 	 -0.0154017 
0.82 	 -0.0367875 
0.83 	 -0.0581733 
0.84 	 -0.0763218 
0.85 	 -0.0889767 
0.86 	 -0.0942741 
0.87 	 -0.0913311 
0.88 	 -0.0798534 
0.89 	 -0.0609201 
0.9 	 -0.0365913 
0.91 	 -0.0102024 
0.92 	 0.0140283 
0.93 	 0.0321768 
0.94 	 0.041202 
0.95 	 0.0400248 
0.96 	 0.0302148 
0.97 	 0.0153036 
0.98 	 -0.0001962 
0.99 	 -0.0125568 
1.0 	 -0.0190314 
1.01 	 -0.0177561 
1.02 	 -0.0070632 
1.03 	 0.0133416 
1.04 	 0.0416925 
1.05 	 0.0731826 
1.06 	 0.1013373 
1.07 	 0.1204668 
1.08 	 0.1276281 
1.09 	 0.1234098 
1.1 	 0.1110492 
1.11 	 0.0934893 
