0 	 -1.3316e-18
0.01 	 6.12919e-19
0.02 	 -3.21753e-18
0.03 	 2.74961e-18
0.04 	 -6.30169e-18
0.05 	 5.00714e-18
0.06 	 -8.97793e-18
0.07 	 3.17029e-18
0.08 	 -8.01538e-18
0.09 	 3.69746e-18
0.1 	 -5.074e-18
0.11 	 1.60793e-18
0.12 	 -2.53825e-18
0.13 	 1.50994e-18
0.14 	 7.72696e-20
0.15 	 -2.57252e-18
0.16 	 4.52442e-18
0.17 	 -2.14145e-18
0.18 	 4.80558e-18
0.19 	 -1.81259e-18
0.2 	 4.20208e-18
0.21 	 -1.36291e-18
0.22 	 3.28072e-18
0.23 	 1.29767e-19
0.24 	 1.70571e-18
0.25 	 2.80125e-18
0.26 	 1.95468e-18
0.27 	 3.13785e-18
0.28 	 -1.34958e-18
0.29 	 1.14853e-18
0.3 	 9.70071e-19
0.31 	 -2.11338e-18
0.32 	 1.80301e-18
0.33 	 -3.83746e-18
0.34 	 5.83335e-18
0.35 	 -6.09391e-18
0.36 	 7.17939e-18
0.37 	 -6.9334e-18
0.38 	 5.33771e-18
0.39 	 -5.47972e-18
0.4 	 5.35338e-18
0.41 	 -5.62342e-18
0.42 	 3.47924e-18
0.43 	 -8.34447e-19
0.44 	 -7.85674e-21
0.45 	 -2.32007e-19
0.46 	 -1.48881e-18
0.47 	 -6.51967e-20
0.48 	 -5.22539e-19
0.49 	 -1.16782e-18
0.5 	 -1.97889e-19
0.51 	 -2.28348e-18
0.52 	 4.58054e-19
0.53 	 -6.02387e-20
0.54 	 1.16143e-18
0.55 	 -1.27501e-18
0.56 	 1.19974e-18
0.57 	 -1.89779e-19
0.58 	 6.886e-19
0.59 	 1.98075e-18
0.6 	 -8.68786e-19
0.61 	 1.05012e-18
0.62 	 -9.79484e-19
0.63 	 3.44142e-19
0.64 	 1.67176e-18
0.65 	 -2.64986e-18
0.66 	 2.91012e-18
0.67 	 -1.44105e-18
0.68 	 4.44166e-18
0.69 	 -3.13736e-18
0.7 	 1.11522e-18
0.71 	 -4.64682e-19
0.72 	 -9.03013e-19
0.73 	 1.68275e-18
0.74 	 -2.99573e-18
0.75 	 1.03069e-18
0.76 	 -2.81435e-18
0.77 	 -1.46844e-18
0.78 	 -5.00576e-19
0.79 	 -2.65964e-18
0.8 	 3.31238e-18
0.81 	 -3.36814e-18
0.82 	 3.15866e-18
0.83 	 -9.9797e-19
0.84 	 1.82954e-18
0.85 	 -4.66378e-19
0.86 	 -3.17655e-18
0.87 	 2.02877e-18
0.88 	 -3.8246e-18
0.89 	 3.92404e-18
0.9 	 -3.79316e-18
0.91 	 -1.24737e-19
0.92 	 4.37028e-19
0.93 	 7.13372e-19
0.94 	 -1.94191e-19
0.95 	 -1.45847e-18
0.96 	 1.90751e-18
0.97 	 -1.28316e-19
0.98 	 -1.03276e-18
0.99 	 5.59571e-19
1 	 -4.74409e-20
1.01 	 1.17977e-18
1.02 	 2.49093e-19
1.03 	 -8.98307e-19
1.04 	 1.70228e-18
1.05 	 -3.66565e-19
1.06 	 1.14504e-18
1.07 	 -2.15616e-18
1.08 	 -5.33494e-19
1.09 	 1.31873e-18
1.1 	 -1.75768e-18
1.11 	 2.00419e-18
1.12 	 -2.77055e-18
1.13 	 -6.6978e-19
1.14 	 1.82095e-18
1.15 	 -3.09402e-18
1.16 	 1.38087e-18
1.17 	 -2.0127e-18
1.18 	 -1.58095e-19
1.19 	 -6.64747e-19
1.2 	 -1.8389e-18
1.21 	 -3.87478e-19
1.22 	 -1.94955e-18
1.23 	 -9.48161e-19
1.24 	 1.32627e-18
1.25 	 -2.0431e-18
1.26 	 -1.44817e-19
1.27 	 -5.28087e-19
1.28 	 -2.69116e-19
1.29 	 -2.92546e-19
1.3 	 -3.36216e-18
1.31 	 2.00255e-18
1.32 	 -2.42632e-18
1.33 	 2.89959e-18
1.34 	 -3.71975e-18
1.35 	 -2.83923e-19
1.36 	 8.35029e-19
1.37 	 -1.04814e-18
1.38 	 1.17033e-18
1.39 	 -7.44419e-19
1.4 	 -1.31801e-18
1.41 	 1.61812e-18
1.42 	 -1.61146e-18
1.43 	 -3.18985e-19
1.44 	 4.52301e-19
1.45 	 -1.27007e-18
1.46 	 9.85488e-19
1.47 	 -4.65863e-19
