-0.009704690182228458	-0.009540957230539078	-0.009274485113574493	-0.008918133155849689	-0.008488966083280685	-0.008007235355519213	-0.00749570389314043	-0.00697859750656538	-0.006479399513667517	-0.006018957781593717	-0.0056146252132874145	-0.005279787634306524	-0.0050236847087415945	-0.0048517985754737755	-0.0047658793293888875	-0.004763216879193962	-0.004836198377500704	-0.004972976061571753	-0.005158418622159069	-0.005374931877235326	-0.005603475125508083	-0.0058242543563893105	-0.006016425895915177	-0.006158220587042194	-0.006228251369604495	-0.0062067911654539445	-0.006076902590240472	-0.00582608980449297	-0.005447135593928635	-0.004937879760207569	-0.004301426864170967	-0.0035469342766566853	-0.0026898519489549563	-0.0017519644906599226	-7.611429757159005E-4	2.502095845786521E-4	0.0012477798446110162	0.0021974397304726496	0.003066718748397969	0.0038262648284893997	0.004451193858419229	0.0049221125354120205	0.005226522970459564	0.005360306030216606	0.005327894209075083	0.005141093291488439	0.004817854421145892	0.004380713161911743	0.003854765737692759	0.003266401765829265	0.0026426883834134145	0.0020098750885880145	0.0013917418138344431	8.086879305308869E-4	2.7681799532502005E-4	-1.927908229632611E-4	-5.933451022058223E-4	-9.211500689442654E-4	-0.0011751199630526692	-0.001356562463282077	-0.0014689217320740652	-0.0015179044242287353	-0.0015114342367998858	-0.001458759118907672	-0.0013694116971056758	-0.0012531269238661765	-0.0011201918555089208	-9.81629492897312E-4	-8.49381339997393E-4	-7.361368649639743E-4	-6.539245211674825E-4	-6.125119525425919E-4	-6.18839429361941E-4	-6.767447637384407E-4	-7.863545665822755E-4	-9.440546290005613E-4	-0.001142399035391037	-0.0013691824112520407	-0.0016070747527612923	-0.0018347339647350224	-0.002028220048639412	-0.0021626761473059444	-0.0022145842114240396	-0.0021635161988388207	-0.0019927874871585234	-0.0016903676704868075	-0.0012504088937567311	-6.745206528600463E-4	2.7487988244139672E-5	8.37240876463909E-4	0.0017286188654669985	0.0026698448495511683	0.003625562035632356	0.0045581628985292754	0.005429395758396915	0.0062023207797291344	0.006842956674765357	0.007322219442634343	0.0076184842887721555	0.007719082318140049	0.007620458606584827	0.007328167242828565	0.006856380077880079	0.006226432942042393	0.005465843903062336	0.0046076901200358695	0.003688960755024212	0.002748184867700971	0.0018233077044345408	9.492776841101715E-4	1.557432977514779E-4	-5.339493317150677E-4	-0.0011027599451411713	-0.0015402667780301726	-0.0018431535162621343	-0.002015244190847824	-0.0020671859156123277	-0.0020157859802970106	-0.001882113680806043	-0.0016889617883363997	-0.0014591762630228402	-0.0012147765769931027	-9.758797784354841E-4	-7.60004402715623E-4	-5.817238614395563E-4	-4.5159361385493924E-4	-3.7498716050820137E-4	-3.5238096104994553E-4	-3.8019195297356133E-4	-4.5148864895990925E-4	-5.571983125606721E-4	-6.87196108336039E-4	-8.301488521724565E-4	-9.732785370149628E-4	-0.0011030141342493352	-0.0012058887812273155	-0.0012692413486917217	-0.0012821002017617893	-0.0012355903100322346	-0.0011224388641452965	-9.365455192698331E-4	-6.735778219960622E-4	-3.3187622524690765E-4	8.681715354071585E-5	5.766289325835086E-4	0.001127148390103004	0.001724138290328657	0.0023503093668749493	0.0029852486778529936	0.003605640190955306	0.004186164028064652	0.004700127100076443	0.005120713335341052	0.005423394112454236	0.005587923853040941	0.0055992945741772625	0.005448705968282532	0.005134090770812172	0.004659823872475219	0.004036706036962669	0.0032824447845632054	0.00242119615222592	0.0014820253694634862	4.97007550745983E-4	-5.008649049143798E-4	-0.0014799503144994617	-0.0024113471162689067	-0.0032692738009057008	-0.004031706278447476	-0.004681675558251183	-0.005208099705869689	-0.005606182969171012	-0.005877691638871376	-0.006030196162597324	-0.006075297223161973	-0.0060276257852297345	-0.005904526980497363	-0.005725355641933505	-0.0055109576896546775	-0.005283451057751005	-0.004966295132351375	-0.004499367884425717	-0.003965162833222271	-0.0034850599888544666	-0.003201831168162593	-0.0032565708668551847	-0.0037630566938424417	-0.004782944611173941	-0.006306623512014877	-0.00824458392996253	-0.010431299070055586	-0.01264154314322477	-0.01461802893724823	-0.016107276946877296	-0.016898161193258533	-0.016858185125358152	-0.015962979408777396	-0.014313215849974782	-0.012134229300931778	-0.009757577056652015	-0.007585170055992706	-0.006038478789886545	-0.005499651380495428	-0.006253293218346253	-0.00843610570015305	-0.012002089852507534	-0.016710435385116518	-0.022139134071311253	-0.02772400397940895	-0.03282143953544868	-0.03678896344422658	-0.03907342047738476	-0.03929539643254347	-0.03731839332649906	-0.03329121460849406	-0.027655198085913824	-0.02111328272038759	-0.014562448042537856	-0.008994458243040253	-0.005374931877234971	-0.004416572506989641	-0.006576206487403681	-0.012086096354797689	-0.02079468550770163	-0.032144727658217714	-0.04520005460249054	-0.058722475353786587	-0.0712948317933731	-0.08147798310304681	-0.08798515304626961	-0.08985495681052602	-0.08660144915739895	-0.07831922951493624	-0.06572680432827215	-0.0501371265935436	-0.03335138221711935	-0.0174824787930694	-0.004725180581215918	0.0029036616527320707	0.003826264828489718	-0.0028654493458424237	-0.017240728197475387	-0.038447561876133914	-0.06473471253273934	-0.093585783613392	-0.1219586475592599	-0.14660906582213265	-0.1644671226462694	-0.17302600691431264	-0.17069654133995896	-0.15708242255369687	-0.1331381673115535	-0.10118020649912114	-0.06473629348737651	-0.02823768854645025	0.003423807152144195	0.02543566591426809	0.03364661448718818	0.0251270705627908	-0.0013565624632824946	-0.045013709745435934	-0.1028964195780816	-0.16999098865035353	-0.239541545613214	-0.30358919071766693	-0.35368611702856567	-0.38172100318129826	-0.3807759954499595	-0.3459281101644358	-0.27490806688962616	-0.1685390406790307	-0.03089844515162946	0.13082821120737606	0.30680395628475354	0.485278003976581	0.6535432979029908	0.799029335824835	0.9104286794340396	0.97874628244635	0.9981652660352649	0.9666399133618401	0.8861503528028116	0.7625853504669696	0.6052575767567195	0.42609232164930494	0.2385624476375026	0.05647019034462845	-0.10730540570100755	-0.24197210753847231	-0.3397837544123139	-0.3966982100075775	-0.4126673760629675	-0.3915307186147384	-0.3405234009319266	-0.2694477841953007	-0.1895925962901248	-0.11251088457570131	-0.04878141412667133	-0.006880358985334498	0.00771908231813945	-0.006873803713651368	-0.04876720989332042	-0.11248721712770038	-0.18955849240083972	-0.26940408075607386	-0.34047173760982086	-0.3914722462977086	-0.412602242805396	-0.3966253053608319	-0.3397013784032201	-0.24187974486449218	-0.10720455147970447	0.0565771790511178	0.23867393871196904	0.4262081117302255	0.6053788386225111	0.7627136916290631	0.8862861182030872	0.9667816131925617	0.9983110382116631	0.9788954171231116	0.9105818858397968	0.7991884821056805	0.6537104597730736	0.4854537181168161	0.3069868279528812	0.13101648388418474	-0.030705675375348233	-0.16834159262842247	-0.27470471014631664	-0.3457176704502414	-0.3805590739801985	-0.381499972850563	-0.3534634418499736	-0.3033661330379204	-0.2393178069592433	-0.16976505341320597	-0.10266693417073075	-0.04478099627030003	-0.001122438864145363	0.02536090210815033	0.033879674079943384	0.025668745456959022	0.0036584531141123015	-0.02800036018199921	-0.06449689402560671	-0.10094068974220533	-0.13290013498887404	-0.1568464118105655	-0.17046213215732536	-0.17279200090454144	-0.16423272892756546	-0.14637524531901655	-0.1217275140674175	-0.09335908315208535	-0.06451315648993262	-0.03823053870984158	-0.017026533063419447	-0.002652846994341914	0.004036706036962287	0.003110201351200303	-0.0045239450421444205	-0.017286747537745964	-0.03316001016401461	-0.04994830778512394	-0.06553974706166102	-0.07813529800533883	-0.0864231951447017	-0.08968431139180986	-0.08782268503443559	-0.08132298941689281	-0.07114597388587884	-0.058579349525557906	-0.04506406214173445	-0.0320177976908372	-0.020677698507050236	-0.011978535919816477	-0.006476166819480629	-0.004321496944794287	-0.005283451057750112	-0.008812384275818526	-0.014133333917025905	-0.020356583495450907	-0.02659064003904735	-0.03204365234721776	-0.036103062627821245	-0.038385966251536036	-0.03875657619858428	-0.037312682047011776	-0.03434719558956975	-0.030291850371874703	-0.02565116132277107	-0.020935811885908307	-0.016603588572721907	-0.013013205581213941	-0.010395501403489112	-0.008844484842019246	-0.008326269276708664	-0.008701531298176588	-0.009757577056652509	-0.011244388798044732	-0.012908478070570878	-0.014521249908029698	-0.015900157097318998	-0.016920203599686733	-0.01751579431339365	-0.017675183315949396	-0.01742915163945336	-0.01683590762615121	-0.015966391186087753	-0.014892920780288253	-0.013681953899815871	-0.012391335657422196	-0.011071854432615052	-0.00977096981296544	-0.008536661634850813	-0.0074206735020253475	-0.006480456311193438	-0.005778005904944664	-0.005374931877235154	-0.005324623420000526	-0.005662240829084605	-0.00639361832618264	-0.00748645302916662	-0.008866387127514074	-0.01041817261567174	-0.011992502476183066	-0.013419026414008333	-0.01452318185360359	-0.015144792757743157	-0.015157578906975453	-0.014487156636031735	-0.013123968108428075	-0.011129542412242465	-0.008634827577729445	-0.005829378186310299	-0.002942467515592083	-2.1949553787788156E-4	0.0021036944848726435	0.0038262648284890124	0.004804514032627136	0.004967832497622347	0.004327239101515944	0.0029751932415483626	0.0010753787383311	-0.0011564090460346819	-0.0034768546461482826	-0.005642678177106056	-0.0074381566189565835	-0.008698323892090975	-0.009325330632094342	-0.009297637469208126	-0.008670454547346076	-0.007566754972359524	-0.0061608822332198734	-0.004656722564047652	-0.0032619060870220425	-0.002162084418339446	-0.0014993159911058321	-0.0013565624632823172	-0.0017496507130681333	-0.0026278545378158355	-0.0038822665119594433	-0.005360064930195947	-0.006883388419104364	-0.008271430025944838	-0.009362547380427856	-0.010033256789792744	-0.010212187164345693	-0.009887233926403744	-0.0091044431737511	-0.007959949223937886	-0.006587254335988625	-0.005140798596327073	-0.0037772761748311153	-0.0026378133446264373	-0.0018324198363503684	-0.0014275997122828415	-0.0014396138958788641	-0.0018347339647360173	-0.0025350561975660923	-0.0034289798634050614	-0.004385333540947442	-0.005268475257016092	-0.005952119461071376	-0.006331739184011944	-0.006334716143530885	-0.005926619817166429	-0.00511308385450252	-0.0039376695499281165	-0.002475544391459934	-8.238465526834631E-4	9.08906884781075E-4	0.002612536970217931	0.004184122446462062	0.0055354884092902665	0.006598207295842514	0.007326637757816577	0.007699548839972503	0.007719082318140359	0.007407355159670018	0.006802487838062877	0.0059542877779200296	0.004919534286875127	0.0037585489473116523	0.002533003971922426	0.0013034897433401938	1.2692846139904647E-4	-9.454587765813613E-4	-0.0018704241826725792	-0.0026149925622877108	-0.0031576768732489526	-0.0034888697845995597	-0.0036115666233218205	-0.003542056254118421	-0.003309700570824731	-0.0029556843919640984	-0.00253061480662754	-0.0020900857805019653	-0.0016889617883372524	-0.0013761955480860592	-0.0011905236810711983	-0.001156534451855947	-0.0012821538433841226	-0.0015579039239196817	-0.001957088457133068	-0.00243756798159632	-0.0029464651323269243	-0.0034264866749031384	-0.003822588918054649	-0.004088906216295172	-0.004194605189397222	-0.004126889307055293	-0.0038918367791233237	-0.003513796103157702	-0.0030327339003881093	-0.0024994210632275937	-0.001969421403459382	-0.0014960043852965867	-0.0011224388641449705	-8.755084762813281E-4	-7.619660199030562E-4	-7.67752281022525E-4	-8.597463003405106E-4	-9.901516951263379E-4	-0.001102800413284923	-0.0011399087872937237	-0.0010494696238772647	-7.932281730951872E-4	-3.5316688388472884E-4	2.6468393961400947E-4	0.001028720572935093	0.001883665291368402	0.002756346254570115	0.0035633724187517277	0.004219393336982425	0.004646128045057944	0.004780749570905249	0.00458233581921082	0.0040367060369623535	0.0031593308153778647	0.0019946422283457104	6.116854294845542E-4	-9.027802933859306E-4	-0.0024529273492370756	-0.003943430477598661	-0.0052880379333615085	-0.006416182473538399	-0.007278207978598882	-0.00784914070448178	-0.00812967175439486	-0.008144457863911022	-0.007938385999551439	-0.007570437951547301	-0.007105855383149262	-0.0066091261456479415	-0.0061383906638782975	-0.005740762730725863	-0.005449521483619208	-0.00528345105775032	-0.00524684329727377	-0.00533064470442288	-0.005515633968091922	-0.005776677774972285	-0.006086864818761269	-0.006421495667688271	-0.006761028036676169	-0.007091985047635605	-0.007406389925303491	-0.007701105165863895	-0.007976954565424134	-0.008237200179218793	-0.008485848121304665	-0.00872613830808317	-0.008958587004671182	-0.00917942996025371	-0.009380843936566553	-0.00955227065163501	-0.009681707932646376	-0.009757577056651912	-0.009770615034352588	-0.009714508345177416	-0.009586046600640523	-0.009385885827006236	-0.009118804585163662	-0.008793298115600156	-0.008421353099518922	-0.008017742120918742	-0.007598118739226771	-0.0071774356843789505	-0.006769433124818652	-0.0063865399832595615	-0.006040044918585441	-0.005740732240883996	-0.00549895712851383	-0.00532367952746978	-0.005221431641535358	-0.005196024142715214	-0.005248201680476532	-0.0053749318772351624	-0.005568807170956666	-0.00581723197865664	-0.006100934095404945	-0.00639340077801978	-0.0066621481564855594	-0.006870686426000005	-0.006981050073465397	-0.006957457004938169	-0.006769565546732414	-0.006394822842687706	-0.005821091649454807	-0.0050494040395472695	-0.004095448990250885	-0.0029899544802111785	-0.0017777844173028506	-5.147662781716331E-4	7.37359012517381E-4	0.0019160135952517225	0.002962452501535547	0.0038262648284892614	0.004469240149835096	0.004868071915635368	0.005016387032295255	0.004925702311304543	0.004623959632818849	0.004151774888798769	0.0035579933530374887	0.002894640137606565	0.0022115443815101513	0.0015522517504730545	9.514539444297512E-4	4.326359812461078E-4	6.764532164794445E-6	-3.2712714842247513E-4	-5.803815634555347E-4	-7.722965434899498E-4	-9.259213023622799E-4	-0.0010635106657545413	-0.001203165067100941	-0.0013565624632826952	-0.0015276926168540771	-0.0017131167543870092	-0.001903160017127931	-0.0020831931009485205	-0.0022354292720771413	-0.0023419951483566164	-0.002388376508629136	-0.002366284903772254	-0.002275813157681682	-0.0021263245658403847	-0.0019351014462083995	-0.0017248325857143242	-0.0015213080629286608	-0.0013508148620938983	-0.0012369020787198791	-0.0011977434451767692	-0.0012437540947657908	-0.0013749309698729633	-0.0015794824423078068	-0.001834733964735392	-0.0021091078243573804	-0.0023650277899324693	-0.002562872825153136	-0.0026646746962154283	-0.002636727771272362	-0.0024522451492692667	-0.0020942429530739215	-0.001557664236808936	-8.504158851485783E-4	6.501780915371569E-6	9.805076594492305E-4	0.0020305381565816987	0.003110313747108066	0.004170879237189993	0.0051633097524125095	0.006041551482901283	0.006764676817128361	0.007299136874408237	0.007621363405642844	0.007719082318140492	0.007591133429831839	0.007247043963768512	0.006706096242772524	0.005995459920459879	0.005148848164893991	0.004205587636990515	0.0032087059685893564	0.002202312550629699	0.0012292227696477766	3.2827339881581E-4	-4.6827085712685345E-4	-0.001136009553714665	-0.00165866223471766	-0.0020285465358765007	-0.002247090933555114	-0.0023247097830707162	-0.0022801123137736	-0.0021390505658955023	-0.0019316472527294195	-0.0016889617883366554	-0.0014403944190447646	-0.001211960355518329	-0.001024561041654124	-8.929312926602507E-4	-8.253074512348916E-4	-8.227760307073311E-4	-8.789240667087767E-4	-9.812660374955407E-4	-0.0011134388709023143	-0.0012573381924696604	-0.0013956516557767315	-0.0015140101500368246	-0.0016014873243894385	-0.0016505128074068977	-0.0016571251029084237	-0.0016209441480570064	-0.0015445107958742454	-0.0014325162737079751	-0.0012904489475512478	-0.0011224388641434971	-9.294657445019503E-4	-7.090599029241993E-4	-4.5589713149227863E-4	-1.6285048623906006E-4	1.7735038815095195E-4	5.702765820592574E-4	0.0010187293916988978	0.0015215941532906925	0.0020719328969002362	0.002655670085925351	0.0032514391617730638	0.0038307671460934356	0.004359538027786386	0.004801249677859744	0.005120388227087844	0.005285129979604036	0.005270221069410056	0.0050593507828612695	0.004646432773297342	0.004036706036962524	0.0032477554787754895	0.002308963174734995	0.0012592709991751398	1.4406943394364545E-4	-9.88468658186264E-4	-0.002091400472871953	-0.003122111949323113	-0.00404417582723746	-0.004829073084442733	-0.005458069239989072	-0.005923071178044225	-0.006226515681407932	-0.006380679441596335	-0.006405630123793461	-0.006325998484790191	-0.006168535259136254	-0.005960526552275664	-0.0057281305131670615	-0.0054953009536227275	-0.005283451057750183	-0.0051104221793848	-0.00498944513877694	-0.004929308523725607	-0.004935184194407803	-0.0050093329920005624	-0.005152059278057375	-0.005362327660468899	-0.005637254005252782	-0.005971113399021231	-0.006355198056195231	-0.0067782509403409175	-0.007226815940685885	-0.007685705136481374	-0.008138661255885627	-0.008568338843631711	-0.008956265772329016	-0.009284052692915466	-0.009535144820962406	-0.009696024841562232	-0.00975757705665182	-0.009716197210709574	-0.009573509900197705	-0.009335604114305628	-0.009012977462356391	-0.008620131571487015	-0.00817467957170355	-0.007696786506953005	-0.0072082348296696585	-0.0067303396654349226	-0.006282187150039972	-0.005879914254714311	-0.005536373721503889	-0.0052610723708449	-0.005060635479866239	-0.004938843503050002	-0.00489583146693149	-0.004927479175253456	-0.005025817794590679	-0.0051796405547115025	-0.0053749318772353775	-0.005595481540428566	-0.005823212655273304	-0.006037606053228217	-0.006215674849298986	-0.006333283696520615	-0.006366613730773594	-0.006293647726760576	-0.0060963168019873915	-0.0057619228833491005	-0.005283529170284581	-0.004660735083105735	-0.003900916129851673	-0.0030197397131217015	-0.0020412654574131677	-9.975201156624536E-4	7.345836977506437E-5	0.0011308298744360493	0.0021337583879831386	0.0030436383289218034	0.003826264828489043	0.004453762986317137	0.0049059889018788815	0.0051720616111197515	0.005251702708341803	0.005155006415121619	0.004900642618103177	0.004513864255559781	0.004024123754294521	0.003462264656423571	0.0028585999513841215	0.002241849250519252	0.0016374569729010915	0.001066036054420131	5.428233430474307E-4	7.735885794804709E-5	-3.2649651451315264E-4	-6.689988410897953E-4	-9.525450711647742E-4	-0.0011805115971178957	-0.00135656246328331	-0.0014841640511900032	-0.0015667528026021458	-0.0016079915708779283	-0.0016113983325706158	-0.0015799824928946294	-0.0015169109129869298	-0.0014265903209887939	-0.0013154841385360214	-0.0011927587053597506	-0.0010703595119792625	-9.616115585561999E-4	-8.793994490620189E-4	-8.351857464986239E-4	-8.3818164103522E-4	-8.94114361371237E-4	-0.0010045785358207126	-0.001166401285590439	-0.0013703032245864506	-0.0016002939437486248	-0.0018347339647359036	-0.0020478809837635482	-0.0022118586646971607	-0.002299312553573202	-0.0022856208780403335	-0.0021500109095057953	-0.0018768841548844363	-0.0014576686560535315	-8.922996933752998E-4	-1.9003853606056964E-4	6.302080230384774E-4	0.001540865469418776	0.002508007072628061	0.003493705023461416	0.004457639809805756	0.005358963935806799	0.00615846836333445	0.006820378923376382	0.007314379773062377	0.007618199489956217	0.007719082318138903	0.0076138856551708125	0.007308994369931933	0.006819741528442929	0.006168868103617441	0.0053854602275950755	0.004504250011628784	0.0035638936500350126	0.002604520745111003	0.0016655242572758482	7.830523705639223E-4	-1.2395145352549264E-5	-6.970671502007768E-4	-0.0012540472896604821	-0.0016736193297972762	-0.0019537619965073814	-0.002100134926312279	-0.0021256492671140846	-0.0020496309178994637	-0.001895697281149097	-0.0016889617883366838	-0.001454101454395783	-0.001214240883372355	-9.896974563157245E-4	-7.971916058823183E-4	-6.495115921224368E-4	-5.545653951376579E-4	-5.144494571218096E-4	-5.260550114224145E-4	-5.822836993107501E-4	-6.73152109672813E-4	-7.873617386991896E-4	-9.13675210062209E-4	-0.0010409330708594524	-0.0011578499948468987	-0.0012535484398130308	-0.0013181943576251456	-0.0013433192139279697	-0.0013222467247948622	-0.0012500169053985086	-0.001122438864144402	-9.352927707002134E-4	-6.846871464248565E-4	-3.678869313929036E-4	1.586115076859529E-5	4.6433704479713003E-4	9.71542158544251E-4	0.0015279188662932165	0.002120598044380575	0.002732826258756816	0.003343769800202587	0.0039291311212118814	0.004461663826387408	0.004912488054759663	0.005253739051316732	0.005460945587387129	0.005514466720986749	0.005400986678809804	0.005114546259132225	0.004656680682133046	0.004036706036961776	0.003272343702763507	0.002389232541910956	0.0014191936040507066	3.9799456448044615E-4	-6.371773903314413E-4	-0.0016504637959288643	-0.002609193737032804	-0.003484668722871177	-0.004253096031929534	-0.0048970431097096175	-0.005406274021105762	-0.005778006146447251	-0.00601691891973173	-0.006134039968973621	-0.00614457096880487	-0.006066490860224073	-0.005919891187782137	-0.005726008266673794	-0.005506551332494414	-0.005283451057750227	-0.005077603677367042	-0.004907343775361498	-0.004787933533890777	-0.004731608933367887	-0.00474750112876029	-0.004841889954185554	-0.005018274218501327	-0.005276517957439226	-0.005611734531062321	-0.006014233158738389	-0.0064702213443204445	-0.006962554235769213	-0.007471672248943425	-0.007976744937935027	-0.008456091283882168	-0.00888749740818907	-0.00924967488909664	-0.009524146682904681	-0.009696477333791042	-0.009757577056652523
